"ICM_PML_Bv6..PML_39_2003_01_13" "ICM_PML_Bv6..PML_40_2003_03_31" "ICM_PML_Bv6..PML_41_2003_04_28" "ICM_PML_Bv6..PML_42_2003_05_26" "ICM_PML_Bv6..PML_43_2003_06_09" "ICM_PML_Bv6..PML_44_2003_07_07" "ICM_PML_Bv6..PML_45_2003_07_21" "ICM_PML_Bv6..PML_46_2003_08_04" "ICM_PML_Bv6..PML_47_2003_08_25" "ICM_PML_Bv6..PML_48_2003_09_29" "ICM_PML_Bv6..PML_49_2003_10_06" "ICM_PML_Bv6..PML_50_2003_12_08" "ICM_PML_Bv6..PML_51_2004_03_01" "ICM_PML_Bv6..PML_52_2004_03_15" "ICM_PML_Bv6..PML_53_2004_05_03" "ICM_PML_Bv6..PML_54_2004_05_31" "ICM_PML_Bv6..PML_55_2004_06_14" "ICM_PML_Bv6..PML_56_2004_06_21" "ICM_PML_Bv6..PML_57_2004_07_26" "ICM_PML_Bv6..PML_58_2004_08_23" "ICM_PML_Bv6..PML_59_2004_10_04" "ICM_PML_Bv6..PML_60_2004_10_25" "ICM_PML_Bv6..PML_61_2004_12_06" "ICM_PML_Bv6..PML_62_2004_12_20" "ICM_PML_Bv6..PML_63_2005_01_24" "ICM_PML_Bv6..PML_64_2005_02_28" "ICM_PML_Bv6..PML_65_2005_04_18" "ICM_PML_Bv6..PML_66_2005_05_04" "ICM_PML_Bv6..PML_67_2005_06_06" "ICM_PML_Bv6..PML_68_2005_06_20" "ICM_PML_Bv6..PML_69_2005_07_25" "ICM_PML_Bv6..PML_70_2005_08_15" "ICM_PML_Bv6..PML_71_2005_09_19" "ICM_PML_Bv6..PML_72_2005_10_17" "ICM_PML_Bv6..PML_73_2005_11_15" "ICM_PML_Bv6..PML_74_2005_12_05" "ICM_PML_Bv6..PML_75_2006_01_03" "ICM_PML_Bv6..PML_76_2006_03_06" "ICM_PML_Bv6..PML_77_2006_03_20" "ICM_PML_Bv6..PML_78_2006_04_11" "ICM_PML_Bv6..PML_79_2006_05_04" "ICM_PML_Bv6..PML_80_2006_06_06" "ICM_PML_Bv6..PML_81_2006_06_27" "ICM_PML_Bv6..PML_82_2006_07_17" "ICM_PML_Bv6..PML_83_2006_08_22" "ICM_PML_Bv6..PML_84_2006_09_12" "ICM_PML_Bv6..PML_85_2006_10_30" "ICM_PML_Bv6..PML_86_2006_12_12" "ICM_PML_Bv6..PML_0001_2007_02_16" "ICM_PML_Bv6..PML_0002_2007_03_07" "ICM_PML_Bv6..PML_0003_2007_03_26" "ICM_PML_Bv6..PML_0004_2007_04_23" "ICM_PML_Bv6..PML_0005_2007_05_08" "ICM_PML_Bv6..PML_0006_2007_06_04" "ICM_PML_Bv6..PML_0007_2007_06_25" "ICM_PML_Bv6..PML_0008_2007_07_30" "ICM_PML_Bv6..PML_0009_2007_08_20" "ICM_PML_Bv6..PML_0010_2007_09_29" "ICM_PML_Bv6..PML_0011_2007_10_25" "ICM_PML_Bv6..PML_0012_2007_12_12" "ICM_PML_Bv6..PML_0017_2008_02_20" "ICM_PML_Bv6..PML_0018_2008_03_05" "ICM_PML_Bv6..PML_0019_2008_03_17" "ICM_PML_Bv6..PML_0020_2008_04_21" "ICM_PML_Bv6..PML_0021_2008_05_06" "ICM_PML_Bv6..PML_0022_2008_06_02" "ICM_PML_Bv6..PML_0023_2008_06_23" "ICM_PML_Bv6..PML_0024_2008_07_21" "ICM_PML_Bv6..PML_0025_2008_08_20" "ICM_PML_Bv6..PML_0026_2008_09_22" "ICM_PML_Bv6..PML_0027_2008_10_27" "ICM_PML_Bv6..PML_0028_2008_12_08"
"Bacteria;Acidobacteria;Holophagae;order_NA;family_NA;genus_NA" 8.32385338919564e-05 0 0.000135438957661782 0 0 0.000630309673883256 0.000108994795498515 0 0.000461555169417897 5.47285464098074e-05 0.000109415175884895 0.0003918714661591 0 0 8.11073861793014e-05 0 0 0.000190657769304099 0.00029935231045556 0 0.000277569600577345 0.000167158856633421 0.00016928589566346 0.000343928233641913 0.00096440469928108 0.000192482195396926 0.000192445153131358 0.000119125617964143 0.00014339384553615 0 0.00239438557864318 0.000626634699215344 0.000111585348843697 0.000194374253741704 5.77700751010976e-05 0.000117987139401805 0.000341666192130289 0 0 0.000192101868876753 0 0 0.000164253059213228 0 0.000190673349313576 0 0.00014107157971955 0.000349416183792913 0.00015236470014627 0.000208955223880597 0.000112466962829669 0 8.31923684867308e-05 0 0 0 0 0 0.000172117039586919 0 0.000277200277200277 0.000288733614367385 0.000277008310249308 0 9.15136355316942e-05 0 0 0 0.0002511861568518 0.00024740227610094 0.000495626822157434 0.000145458776982603
"Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas" 8.32385338919564e-05 0.00164226084576434 0 0.00010848928668294 0.02783656194042 0.00106878596875856 0 0.0205198358413133 0.00019005212858384 0.000328371278458844 0.000164122763827343 0 0 0.000685532521662828 0.00170325510976533 0.00262915379194449 0.00217290925387728 0.0011167097916383 0.0450389158003592 0.108345534407028 0.00116579232242485 0.00481974703293029 0.00361143244082047 0.00177696254048322 0.000116897539306798 0.0001099898259411 0.000577335459394073 0.00381201977485258 0.000860363073216898 0.00157950661956865 0.000880693546167607 0.00111704446381866 0.00602560883755963 0.00152722627939911 5.77700751010976e-05 0.00356911096690461 0.00014236091338762 8.25286787158538e-05 5.52608311229001e-05 0.00068607810313126 0.000135571161302568 0.00232912796339942 0.000164253059213228 0.000192598706837254 0.00435824798431031 0 0.000310357475383009 0.000349416183792913 0.00109702584105314 0 0.000393634369903841 0.000221877080097626 0.000221846315964616 0.0020610177363639 0.000272005222500272 0.0024007284969232 0.00151845614422573 0.00074039542600159 0.00057372346528973 0.000910043571783134 0.000277200277200277 0.000837327481665415 0.000858725761772853 0.000192202086765513 0.00207430907205174 0.00123704538582071 0.000770861437656581 0.00465789996875799 0.00103265420039073 0.00156688108197262 0.00110787172011662 0.000320009309361727
"Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Glaciecola" 0.00110984711855942 0.0353633502121254 0 0.00032546786004882 0.00553475500569754 0 0 0.000164158686730506 0 0 5.47075879424476e-05 0.00167944914068186 0.00143093010456797 0.000164527805199079 0.00210879204066184 0.000108418713069876 0 0 0.000217710771240407 0.00106994030859331 0.00369167568767869 0.00924945673371594 0.0293146742657224 0.00639133300851222 0.00125664854754807 0.000687436412131878 0.000467366800461868 0.00786229078563345 0.000716969227680748 0.00137847850435082 0.000137608366588689 0.000163469921534438 0 8.33032516035876e-05 0.0137492778740612 0.0297032623444045 0.00190763623939411 0.00701493769084757 0.000331564986737401 0.00126238370976152 0.00265719476153033 0.00823513101344794 0.000520134687508555 0 0.00157986489431249 0 0.00747679372513613 0.0020673790874414 0.00393100926377377 0.048955223880597 0.000112466962829669 0.000582427335256268 0.00219073237015058 0.00188684722343174 0.000272005222500272 0.000220756643395237 0.000993898567129566 0.00320838017934023 0.00195065978198508 0.00659092162594451 0.000138600138600139 0.00196338857769822 0.00127423822714681 0.000356946732564525 9.15136355316942e-05 0.000164939384776095 0.000770861437656581 0.000994064017722741 0.000307005302818867 0.000109956567155973 0 0.00046546808634433
"Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter" 0 0.00821130422882168 0 0 0 0 0 0 0.00019005212858384 0 0.00035559932162591 0 0 0 0 0.000298151460942159 0.00013580682836733 0.000381315538608198 0.0014423338594677 0.00236513120846942 0.00155438976323313 0.0113110826321948 0.00126964421747595 0.000343928233641913 0.00137354608685487 0 8.24764941991532e-05 0.00131038179760558 0 0.000229746417391804 0 0 0.00725304767484029 0.000444284008552467 0 0.000973393900064893 0.000569443653550481 0.00503424940166708 0.00129862953138815 0.00118005433738577 0 0.00285595452654929 0 0 0.000898888646764001 0.00163948092366688 0.00276500296250317 0.000524124275689369 0.00140175524134568 0.000805970149253731 0.00019681718495192 0 8.31923684867308e-05 0.00246741559987227 8.16015667500816e-05 0.000303540384668451 0 0.000932349795705707 0.00154905335628227 0 0.000138600138600139 0.000692960674481723 0.000997229916897507 0.00161998901702361 0.00625343176133244 0.000522308051790967 0.000302838421936514 0.00656082251697009 0.00114429249232487 0.00024740227610094 0.000553935860058309 0.000785477395706057
"Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;genus_NA" 0.00396770344884992 0.0140413302312851 0.0301216241839803 0.0184974233794413 0.0228986922784741 0.0392162236229104 0.00956429330499469 0.00153214774281806 0.0299467854039965 0.01847088441331 0.0142239728650364 0.00716564966690925 0.00517336268574573 0.00715695952615992 0.0216827079052666 0.0162628069604814 0.0125213895754679 0.0357619501566117 0.0428890219343602 0.0111499042684987 0.0214561301246288 0.015016437287569 0.00513500550179161 0.0136424866011292 0.00733532059150155 0.00448208540709984 0.012921317424534 0.012448627077253 0.0261263586566865 0.0301829355848482 0.0200908215219485 0.0114428945074106 0.0248277401177225 0.0155221725488018 0.00309069901790872 0.0207362397498673 0.00515346506463185 0.0650601083876647 0.00845490716180371 0.0102637284228437 0.0324557360158347 0.0225149036461944 0.0273207588491336 0.00555784839730362 0.0126933972543038 0.0202017395170478 0.010016082160088 0.00707567772180648 0.0177352510970258 0.0053134328358209 0.00222122251588596 0.0154759263368094 0.00729319763733673 0.0163429997968011 0.0276085300837776 0.0124175611909821 0.0130863311338726 0.0102832698055776 0.00275387263339071 0.010699906237935 0.00404712404712405 0.00334930992666166 0.0119390581717452 0.0314936847885777 0.0383747178329571 0.0316958517744729 0.013435013627729 0.0323780851486836 0.019257605358638 0.00959371048435868 0.00670553935860058 0.00552743352533892
"Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Colwellia" 8.32385338919564e-05 0.000355823183248939 0.000135438957661782 0 0.00276737750284877 0 0.000108994795498515 0.0014500683994528 0.00038010425716768 0.00172394921190893 0.00164122763827343 0 5.50357732526142e-05 0.000164527805199079 0 0.000162628069604814 0.000298775022408127 0 0.000816415392151527 0.00878477306002928 0.000777194881616565 0.000863654092606007 0.00203143074796152 0.0179129288355163 0.00046759015722719 0.000384964390793852 0.000467366800461868 0.00208469831437251 0.00217958645214947 0.00623187157175268 0.000302738406495115 0.000326939843068875 0.00602560883755963 0.000444284008552467 0.0012420566146736 0.00271370420624152 0.000540971470872957 0.00137547797859756 0.000469717064544651 0.00068607810313126 0.000406713483907703 0.000471371135449882 0.000848640805935011 0.000605310221488513 0.00128023534539115 0.000222302498124323 0.000705357898597749 0.0475788370264683 0.00103607996099464 0.00573134328358209 0.00151830399820053 0.000526958065231862 0.000388231052938077 0.0367209498098639 0 0.000220756643395237 0.000911073686535435 0.00148079085200318 0.000889271371199082 0.0014891622083724 0.000582120582120582 0.0117803314661893 0.000997229916897507 0.000549148819330038 0.00173875907510219 0.000164939384776095 0 0.000624840239711437 0.0002511861568518 0 0.000174927113702624 0.00046546808634433
"Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas" 0.000499431203351738 0.0174900780073902 0.00143565295121489 0.00168158394358557 0.280454718107331 0.000438476294875308 0.00389656393907191 0.194145006839945 0.00019005212858384 0.000191549912434326 0.00262596422123749 0.000923697027375021 0.000715465052283985 0.0158769332017111 0.0137882556504812 0.00227679297446739 0.00423717304506071 0.000571973307912297 0.0284384694932782 0.00622254758418741 0.000388597440808283 0.00473616760461358 0.00307536043788618 0.0106331145567625 0.00046759015722719 0.000192482195396926 0.00076978061252543 0.00119125617964143 0.000716969227680748 0.000459492834783608 0.000880693546167607 0.000626634699215344 0.016570424303289 0.000860800266570405 0.00300404390525708 0.00702023479440741 0.00091110984568077 0.000852796346730489 0.000690760389036251 0.000192101868876753 0.000271142322605135 0.00438097878829891 0.00120452243423034 0.000192598706837254 0.00288733928960558 0.000138939061327702 0.00214428801173716 0.00626037329295635 0.01307289127255 0.000417910447761194 0.00213687229376371 0.00163634346571999 0.000526885000415962 0.0353275857064066 0.00116962245675117 0.00217997185352797 0.00877943734297783 0.000932349795705707 0.000975329890992542 0.00617726545695218 0.000277200277200277 0.00167465496333083 0.000581717451523546 0.00109829763866008 0.00384357269233116 0.000164939384776095 0.000468023015720067 0.000255616461700133 0.000362824448785934 0.00156688108197262 0.00104956268221574 0.000145458776982603
"Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella" 8.32385338919564e-05 0 0 0 0 8.22143052891203e-05 0 0.00117647058823529 0.00057015638575152 5.47285464098074e-05 0.00035559932162591 0 5.50357732526142e-05 0.000329055610398157 0 0 0 0.000190657769304099 0.000217710771240407 0 0 8.35794283167103e-05 0.000761786530485568 0.00177696254048322 0.000584487696533988 0.0001099898259411 0.000384890306262715 0.000119125617964143 0.000286787691072299 0.00031590132391373 0.000137608366588689 0 0.000725304767484029 0.000610890511759642 0.000115540150202195 0.000648929266709929 0.00014236091338762 0.000165057357431708 0.000414456233421751 0.000109772496501002 0.000135571161302568 5.54554276999861e-05 0.00120452243423034 0 0.000108956199607758 0.000138939061327702 0.000310357475383009 0.00297003756223976 0.000578985860555826 0.00122388059701493 0.000309284147781589 8.32039050366097e-05 8.31923684867308e-05 0 0 0 0.000441732696502029 5.48441056297474e-05 0.000258175559380379 0.000275770779328222 0.000277200277200277 0.000837327481665415 0.000277008310249308 0 0.0010676590812031 0.000164939384776095 0 0 0.0002511861568518 0.000357358843256914 0.0012536443148688 0.000145458776982603
"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;genus_NA" 0.000665908271135651 0.000547420281921445 0.000650106996776553 0.00021697857336588 0.000406967279830702 0.000191833379007947 0.000408730483119431 0.0123666210670315 0.000461555169417897 0.000629378283712785 0.00079326002516549 0.000279908190113643 0.000467804072647221 0 0 0.00127391987857104 0.000869163701550914 0.000953288846520496 0 0.00213988061718662 0.000666167041385627 0.000863654092606007 0.000282143159439099 0.000171964116820957 0.00511426734467239 0.00156735501966068 0.00131962390718645 0.00184644707844422 0.00493274828644355 0.00166566152609058 0.000302738406495115 0.00190714908456844 0.00153429854660083 0.00435953683392108 0.00369728480647025 0.00227125243348475 0.0021354137008143 0.000687738989298781 0.001105216622458 0.00107028184088477 0.000135571161302568 0.000526826563149868 0 0.000385197413674508 0.000108956199607758 0.00188957123405674 0.000931072426149028 0.00276621145502723 0.0288883471477328 0.004 0.0016307709610302 0.00155313956068338 0.000221846315964616 0.000493483119974455 0.00214884125775215 0.000938215734429758 0.000386516109439276 0.00148079085200318 0.00301204819277108 0.00107550603938007 0.00188496188496188 0.00658312640757637 0.00512465373961219 0.00417353102690829 0.00683301811969983 0.0026665200538802 0.00324863034440988 0.000511232923400267 0.00471671783421714 0.00142943537302765 0.0179591836734694 0.00331646011520335
"Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella" 0.000665908271135651 0 0 0.00010848928668294 0.000108524607954854 0.00441216771718279 0 8.20793433652531e-05 0.000841659426585578 0.00205232049036778 0.00101209037693528 0.0027431002631137 0.00107319757842598 0.000329055610398157 0 0.000108418713069876 0 0 0.000108855385620204 0.00194278634981417 0.00136009104282899 0.00167158856633421 0.0014107157971955 0.00194892665730418 0.00452977964813841 0.000577446586190777 0 0.000208469831437251 0.000286787691072299 0.00376209758479079 0.000880693546167607 0.000163469921534438 0.000808993779116802 0.00288784605559104 0.00257076834199884 0.00312665919414784 0.00316041227720517 0.000605210310582928 0.0002763041556145 0.000109772496501002 0.000135571161302568 0.000887286843199778 0.000355881628295327 0.000385197413674508 0.000108956199607758 0.00108372467835607 0.00208785937984934 0.00331945374603267 0.00109702584105314 0.000805970149253731 0.000309284147781589 8.32039050366097e-05 0 0 0.000217604178000218 0.000303540384668451 0.000441732696502029 0.00153563495763293 0.00195065978198508 0.000275770779328222 0.00116424116424116 0 0.000277008310249308 0 0.0010676590812031 0 0.000936046031440134 0.00227214632622341 0.000781468043538934 0.000962119962614767 0.00259475218658892 0.00174550532379124
"Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas" 0.00430065758441775 0.00673326946763378 0.00284421811089742 0.000786547328451315 0.00127516414346953 0.000274047684297068 0.00158042453472847 0.000246238030095759 0.00179192006950478 0.00051992119089317 0.00199682695989934 0.00769747522812517 0.00236653824986241 0.0037567182187123 0.000351465340110306 0.000596302921884317 0.00203710242550995 0.00582868037586817 0.000217710771240407 0.00278747606712468 0.000471868320981486 0.000640775617094779 0.0016928589566346 0.00690722535897509 0.00146121924133497 0.00283223801798334 0.00294166162643647 0.00142950741556972 0.000573575382144598 0.0017518164326125 0.00134856199256915 0.00253378378378378 0.00306859709320166 0.00288784605559104 0.0681398035817447 0.00377558846085777 0.00429929958430613 0.00189815961046464 0.000967064544650752 0.00145448557863827 0.0014099400775467 0.000887286843199778 0.000684387746721783 0.00418214334846609 0.00326868598823273 0.000944785617028371 0.000536072002934289 0.000990012520746586 0 0 0 0 0 0.000493483119974455 8.16015667500816e-05 0.000303540384668451 0 0 0 8.27312337984667e-05 0.00144144144144144 0.00349367673384535 0.00155124653739612 0.00181219110378913 0.00408760905374901 0.000879676718805839 0.000770861437656581 0.00124968047942287 0.000781468043538934 0.00178679421628457 0.00174927113702624 0.000640018618723454
"Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Litoricolaceae;Litoricola" 0 0 0 0.00010848928668294 0.000298442671875848 0.000986571663469444 0.000326984386495545 0 0.00019005212858384 0 0 5.59816380227285e-05 5.50357732526142e-05 0 8.11073861793014e-05 5.42093565349379e-05 0 0.0011167097916383 0.000217710771240407 0 0.00105476448219391 0.00214520532679556 0.000338571791326919 0 0.000116897539306798 0.0001099898259411 0 0 0 0.000402056230435657 0.000743085179578918 0 0 0 0.00101097631426921 0.000442451772756769 0.000113888730710096 8.25286787158538e-05 0.0002763041556145 0.000192101868876753 0 0.000221821710799945 0 0.000605310221488513 0 0.000250090310389863 0.000846429478317298 8.73540459482282e-05 0.00015236470014627 0.000208955223880597 0.000112466962829669 0 0.000221846315964616 0.000319312607042294 0.000816015667500816 0.000496702447639284 0.000386516109439276 5.48441056297474e-05 0.000258175559380379 0 0 0 0 0 0 0.000357368667014872 0.0010736998595931 0.00011360731631117 0.000418643594753 0 0.00043731778425656 0
"Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Balneatrix" 8.32385338919564e-05 0.00109484056384289 0 0.00146460537021969 0 0.000191833379007947 0 0 0.00057015638575152 0.000383099824868651 0.000109415175884895 5.59816380227285e-05 0.000165107319757843 0.000164527805199079 0.000135178976965502 5.42093565349379e-05 0.00013580682836733 0.000190657769304099 0.000108855385620204 0 8.32708801732034e-05 0.000167158856633421 5.64286318878199e-05 0.000171964116820957 0.000116897539306798 0 0.00200692802551273 0.000119125617964143 0.00100375691875305 0.000775394158697338 0.000743085179578918 0.00190714908456844 0.000111585348843697 0.000388748507483409 0 0.000206477493953159 0.000113888730710096 8.25286787158538e-05 0.00013815207780725 0.000384203737753506 0 0 0 0 0.000408585748529091 5.55756245310807e-05 0.00014107157971955 0.000436770229741141 6.0945880058508e-05 0.000208955223880597 0.00019681718495192 0 8.31923684867308e-05 0.000319312607042294 0.000136002611250136 0 0.000138041467656884 0.000137110264074369 0 0 0.000138600138600139 0 0 0 0 0 0.000302838421936514 0 5.58191459670667e-05 0 0 0.000145458776982603
"Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Pseudospirillum" 0.00413418051663383 0.00183385794443684 0 0 0.000189918063920994 0.000274047684297068 0.000108994795498515 0 0.00206342311033884 0.00333844133099825 0.00164122763827343 0.007837429323182 0.00440286186020914 0.00493583415597236 8.11073861793014e-05 5.42093565349379e-05 0.00013580682836733 0 0 0.000225250591282802 0.00369167568767869 0.00752214854850393 0.00355500380893265 0.00160499842366226 0.00306856040680344 0.00283223801798334 0 0 0 0 0 0.000163469921534438 0.000725304767484029 0.00919112542692917 0.00337954939341421 0.00292018170019468 0.0060361027276351 0.000852796346730489 0.000884173297966401 0.000576305606630259 0 0 0.000164253059213228 0 0 0.000639119682107428 0.00361143244082047 0.00509565268031331 0.00149317406143345 0.00113432835820896 0.000309284147781589 8.32039050366097e-05 0 0.000493483119974455 0 8.27837412732139e-05 0 0.000466174897852853 0.00129087779690189 0.000413656168992334 0.00376992376992377 0.000692960674481723 0.00113573407202216 0 9.15136355316942e-05 0 0.00123888445337665 0 0.0013396595032096 0.00142943537302765 0.00137026239067055 0.00538197474835632
"Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;family_NA;genus_NA" 0.109070225576427 0.0563295470097167 0.0950239726955061 0.058855438025495 0.0364371371208422 0.113154288846259 0.221232186163111 0.0171272229822161 0.109985881841877 0.170561514886165 0.150035559932163 0.0843923193192633 0.131700605393506 0.0777942305582977 0.0451497783064778 0.0576516506749065 0.0445718010701578 0.132861228380771 0.172399716975997 0.0879603558959342 0.102173369972521 0.0954198473282443 0.0951386733628643 0.0740878736636955 0.0793149804196622 0.112382104655319 0.0595205366470556 0.0562272916790756 0.0126186584071812 0.09838890324804 0.206962983349388 0.170390148212729 0.0884034926214188 0.149057284869353 0.0810225303292894 0.0692289540440092 0.12729912875121 0.0920744958873208 0.181752873563218 0.0750020582343094 0.0533065806241696 0.105919866906974 0.142243149278655 0.145962305681662 0.19691109174112 0.0632172729041043 0.0860818779448692 0.057799260402411 0.0694783032666992 0.0568358208955224 0.03821065062138 0.0459562902152208 0.0614514295221985 0.0637173793143487 0.116472636274616 0.137089875548442 0.126887717070208 0.0588751473935339 0.0290304073436604 0.135761954663284 0.109133749133749 0.0291620950511059 0.0554570637119114 0.0439868204283361 0.0125678726130193 0.0598455067762597 0.0947058337692371 0.0171263029339089 0.0972090427016467 0.0800208917477596 0.0329154518950437 0.0706347821027521
"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter" 0.00127632418634333 0.00218968112768578 0.000650106996776553 0 0.000298442671875848 8.22143052891203e-05 0.00021798959099703 8.20793433652531e-05 0.000461555169417897 0.000328371278458844 0.000629137261338148 0.000335889828136371 0.000880572372041827 0.000850060326861906 8.11073861793014e-05 0.000108418713069876 0.000869163701550914 0.00130736756094239 0.000108855385620204 0 0.000194298720404141 0.000473616760461358 0.000536072002934289 0.00194892665730418 0.000672160851014086 0.00145736519371958 0.000852257106724584 0.000863660730240038 0 0.00063180264782746 0 0.000790104620749782 0.000613719418640333 0.000610890511759642 0.0110629693818602 0.00238923957288656 0.00159444222994135 0.000852796346730489 5.52608311229001e-05 0.000301874365377755 0.000704970038773352 0.000415915707749896 0.000164253059213228 0.00140321914981428 0.000680976247548486 0.000138939061327702 0.000310357475383009 0.00081530442885013 0.00198074110190151 0.0173731343283582 0.0293257605578361 0.00474262258708675 0.00856881395413327 0.0028157566257366 0.00228484386900229 0.0041391870636607 0.00369951133320449 0.00433268434475005 0.0109868043602983 0.00672880701560863 0.000277200277200277 0.00196338857769822 0.000277008310249308 0.000549148819330038 0.00125068635226649 0.000164939384776095 0.000302838421936514 0.000624840239711437 0.0002511861568518 0.000467315410412887 0.00043731778425656 0
"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;genus_NA" 0 0.000355823183248939 0 0 0.000108524607954854 0 0 0.000601915184678523 0.00019005212858384 5.47285464098074e-05 0.000164122763827343 0.000811733751329564 0.000247660979636764 0.000164527805199079 0.000135178976965502 0 0 0.000190657769304099 0 0 0 8.35794283167103e-05 0.000282143159439099 0 0.00096440469928108 0.0001099898259411 0 0.000208469831437251 0.00014339384553615 0 0 0 0 0.000138838752672646 0.000202195262853842 0.000648929266709929 0.000227777461420192 0.000357624274435366 0.000469717064544651 0.000192101868876753 0 5.54554276999861e-05 0 0 0 0 0 8.73540459482282e-05 0.00030472940029254 0.00164179104477612 0.00241803970083788 8.32039050366097e-05 0.000443692631929231 0 0.00144162767925144 0.000717459091034521 0.000386516109439276 0.00101461595415033 0.0194205393000574 0.000717004026253378 0.000138600138600139 0.000144366807183692 0.000277008310249308 0 0.000671099993899091 0 0.000165184593783553 0 0.000111638291934133 0 0.000174927113702624 0.00142549601442951
"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas" 0.000665908271135651 0.00145066374709183 0.000379229081452989 0.000461079468402495 0.000189918063920994 8.22143052891203e-05 0.000517725278617946 0.000328317373461012 0 0.000191549912434326 0.0005744296733957 5.59816380227285e-05 0.00066042927903137 0.00137106504332566 0.000216286363144804 0 0.00116793872395904 0.000190657769304099 0 0.00106994030859331 0.000388597440808283 0.000724355045411489 0.000395000423214739 0.00123240950388352 0.00897188614179672 0.00398713119036489 0.00170451421344917 0.00425874084221812 0.00797269781180992 0.00269952040435369 0.00178890876565295 0.001743679163034 0.00195274360476469 0.00766389914753006 0.0114962449451184 0.00527992448823078 0.00344513410398041 0.00148551621688537 0.00163019451812555 0.0033206180191553 0.0014099400775467 0.00127547483709968 0.000164253059213228 0.000385197413674508 0.00128023534539115 0.00244532747936755 0.00262393138278362 0.00742509390559939 0.0656387128230132 0.028 0.0458021706123826 0.0134790326159308 0.0157788192229833 0.00502191645621063 0.00544010445000544 0.0108170755263666 0.00687446508931283 0.00882990100638934 0.0206540447504303 0.0126854558490982 0.00534996534996535 0.0157071086215857 0.00894736842105263 0.00922570016474465 0.0142456225977671 0.00459081287626797 0.00385430718828291 0.000994064017722741 0.0067820262349986 0.00203419649238551 0.0144606413994169 0.00570198405771804
"Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella" 0.000416192669459782 0.00109484056384289 0.000270877915323564 0.000678058041768375 0 0.000191833379007947 0.00021798959099703 0 0.00038010425716768 5.47285464098074e-05 0 5.59816380227285e-05 0.000412768299394606 0.000164527805199079 0.00197361306369633 0.000406570174012034 0.000298775022408127 0 0.00029935231045556 0 0 0.000167158856633421 0.00016928589566346 0 0.000292243848266994 0.0001099898259411 0.000852257106724584 0.000446721067365537 0.000286787691072299 0.000172309813043853 0 0.000326939843068875 0 5.55355010690584e-05 0 0.000206477493953159 0.00014236091338762 8.25286787158538e-05 0.00019341290893015 0.000109772496501002 0.00181665356145441 0.000166366283099958 0 0.000192598706837254 0.00465787753323164 0 0.00022571452755128 0 0 8.95522388059702e-05 0 0 8.31923684867308e-05 0.000174170512932161 0.000217604178000218 0 0.000138041467656884 0 0 8.27312337984667e-05 0 0.000144366807183692 0 0 0 0 0.000468023015720067 0.000255616461700133 5.58191459670667e-05 0 0 0
